日期,买入净值,到期日,到期净值,期间最高收盘价,收益率,期间最高收益率,凭证收益率,是否敲出
2022-02-11,7033.8514,2023-02-11,7052.1766,7450.3998,0.0026052867707726524,0.05922052888407636,0.0076052867707726525,0.0
2022-02-14,7006.0752,2023-02-14,7061.449,7450.3998,0.007903683363261527,0.06341990163051636,0.012903683363261528,0.0
2022-02-15,7124.8489,2023-02-15,7063.6048,7450.3998,-0.008595845450140027,0.04569232338386864,0.005,0.0
2022-02-16,7183.1058,2023-02-16,6925.2034,7450.3998,-0.03590402357709943,0.037211480304243816,0.005,0.0
2022-02-17,7220.6066,2023-02-17,6868.5477,7450.3998,-0.048757524056219914,0.031824639220754625,0.005,0.0
2022-02-18,7251.7923,2023-02-18,6959.3609,7450.3998,-0.040325396523008594,0.027387367396057405,0.005,0.0
2022-02-21,7334.5912,2023-02-21,6990.4751,7450.3998,-0.0469168752036242,0.015789373510005644,0.005,0.0
2022-02-22,7279.2355,2023-02-22,6998.4298,7450.3998,-0.038576262575925724,0.02351404896846665,0.005,0.0
2022-02-23,7450.3998,2023-02-23,6966.7866,7450.3998,-0.06491104007599702,0.0,0.005,0.0
2022-02-24,7285.1172,2023-02-24,6944.824,7429.4432,-0.04671073788627589,0.019811074556219888,0.005,0.0
2022-02-25,7361.9573,2023-02-25,6894.2959,7429.4432,-0.06352405765787317,0.009166842084237459,0.005,0.0
2022-02-28,7419.8306,2023-02-28,6955.5737,7429.4432,-0.06256974384293901,0.0012955282294448978,0.005,0.0
2022-03-01,7429.4432,2023-03-01,7002.7711,7429.4432,-0.057429889227768705,0.0,0.005,0.0
2022-03-02,7414.3087,2023-03-02,6972.3062,7414.3087,-0.05961479591482344,0.0,0.005,0.0
2022-03-03,7342.6135,2023-03-03,6967.94,7351.4373,-0.05102726706233429,0.001201724699250395,0.005,0.0
2022-03-04,7241.5625,2023-03-04,6997.0444,7351.4373,-0.033765931040435015,0.015172802830880627,0.005,0.0
2022-03-07,7085.7316,2023-03-07,6855.3435,7351.4373,-0.03251437014633751,0.0374986966765718,0.005,0.0
2022-03-08,6871.2202,2023-03-08,6891.4556,7351.4373,0.0029449500104801185,0.06988818376101524,0.00794495001048012,0.0
2022-03-09,6796.0393,2023-03-09,6892.8565,7351.4373,0.01424612126654412,0.0817237769652095,0.01924612126654412,0.0
2022-03-10,6952.5204,2023-03-10,6798.2987,7351.4373,-0.02218212836887179,0.05737730737187041,0.005,0.0
2022-03-11,6990.7781,2023-03-11,6832.621,7351.4373,-0.02262367618277006,0.05159070919444564,0.005,0.0
2022-03-14,6800.5947,2023-03-14,6769.8491,7351.4373,-0.004521016375229503,0.08099918085105107,0.005,0.0
2022-03-15,6473.4807,2023-03-15,6803.4738,7351.4373,0.05097614641841752,0.13562357573723816,0.035,1.0
2022-03-16,6692.9664,2023-03-16,6689.7826,7351.4373,-0.0004756934085311526,0.09838251989431757,0.005,0.0
2022-03-17,6818.5448,2023-03-17,6736.3672,7351.4373,-0.012052073046436518,0.0781534059877409,0.005,0.0
2022-03-18,6879.3659,2023-03-18,6721.4545,7351.4373,-0.022954353976141872,0.06862135360469779,0.005,0.0
2022-03-21,6954.4056,2023-03-21,6809.3913,7351.4373,-0.020852148744387233,0.05709067357244724,0.005,0.0
2022-03-22,6923.4427,2023-03-22,6840.3262,7351.4373,-0.012005082384808241,0.0618181760932317,0.005,0.0
2022-03-23,6966.9526,2023-03-23,6868.8345,7351.4373,-0.014083359774831772,0.05518692634710898,0.005,0.0
2022-03-24,6900.8066,2023-03-24,6867.9521,7351.4373,-0.004760965189199662,0.06530116349007664,0.005,0.0
2022-03-25,6819.8127,2023-03-25,6886.6891,7351.4373,0.00980619306451036,0.07795296196331014,0.014806193064510361,0.0
2022-03-28,6767.2513,2023-03-28,6825.3831,7351.4373,0.008590164222215257,0.08632544797028596,0.013590164222215258,0.0
2022-03-29,6725.677,2023-03-29,6806.2811,7351.4373,0.011984533304230993,0.09304049242923806,0.016984533304230994,0.0
2022-03-30,6864.7486,2023-03-30,6807.6446,7351.4373,-0.008318440095533952,0.07089679875531063,0.005,0.0
2022-03-31,6772.0652,2023-03-31,6875.8083,7351.4373,0.015319270700465237,0.08555323714248941,0.02031927070046524,0.0
2022-04-01,6772.6042,2023-04-01,6962.2048,7351.4373,0.027995228187113197,0.08546684302029628,0.032995228187113194,0.0
2022-04-06,6764.2883,2023-04-06,6983.0265,7351.4373,0.032337208335723844,0.08680129733677955,0.03733720833572384,0.0
2022-04-07,6623.5857,2023-04-07,7042.8904,7351.4373,0.06330478973043263,0.1098878512283763,0.035,1.0
2022-04-08,6575.2832,2023-04-08,6968.5725,7351.4373,0.059813286825425305,0.11804116665271547,0.035,1.0
2022-04-11,6328.0652,2023-04-11,6984.1419,7351.4373,0.10367729776235546,0.16171958847705925,0.035,1.0
2022-04-12,6414.4186,2023-04-12,7021.0163,7351.4373,0.0945678381513797,0.14608006717865263,0.035,1.0
2022-04-13,6286.2509,2023-04-13,6966.8182,7351.4373,0.10826282800770803,0.1694470069592673,0.035,1.0
2022-04-14,6359.7083,2023-04-14,7020.0943,7351.4373,0.10383903928423877,0.15593938482996128,0.035,1.0
2022-04-15,6275.0725,2023-04-15,7012.773,7351.4373,0.11756047440089334,0.1715302572201356,0.035,1.0
2022-04-18,6326.0246,2023-04-18,6997.0715,7351.4373,0.10607718787562104,0.1620943269806443,0.035,1.0
2022-04-19,6345.7861,2023-04-19,6965.5757,7351.4373,0.09766947549650307,0.15847543301215272,0.035,1.0
2022-04-20,6234.2514,2023-04-20,6963.8986,7351.4373,0.1170384627094121,0.17920129111251426,0.035,1.0
2022-04-21,5981.3843,2023-04-21,6773.5121,7351.4373,0.13243218630844367,0.2290528297939325,0.035,1.0
2022-04-22,5891.8083,2023-04-22,6725.2706,7351.4373,0.14146120470348644,0.24773871206909437,0.035,1.0
2022-04-25,5431.6079,2023-04-25,6603.2389,7351.4373,0.21570610794641487,0.353455079112025,0.035,1.0
2022-04-26,5266.5515,2023-04-26,6624.4004,7351.4373,0.2578250492756031,0.3958730489961031,0.035,1.0
2022-04-27,5540.7173,2023-04-27,6633.4926,7351.4373,0.19722632302499887,0.32680245209406356,0.035,1.0
2022-04-28,5493.9075,2023-04-28,6723.3045,7351.4373,0.22377460850951714,0.3381072214994518,0.035,1.0
2022-04-29,5734.4931,2023-04-29,6733.9694,7351.4373,0.17429200498994413,0.28196811327578364,0.035,1.0
2022-05-05,5836.9281,2023-05-05,6653.6532,7351.4373,0.1399237897071235,0.25947025114117817,0.035,1.0
2022-05-06,5764.6919,2023-05-06,6702.4999,7351.4373,0.16268137417716977,0.27525242068877964,0.035,1.0
2022-05-09,5840.8902,2023-05-09,6611.6367,7351.4373,0.13195702600264592,0.25861590413050384,0.035,1.0
2022-05-10,5950.6674,2023-05-10,6627.3114,7351.4373,0.11370892616179473,0.2353971085663431,0.035,1.0
2022-05-11,6003.0282,2023-05-11,6622.5211,7351.4373,0.1031967332753827,0.22462148353725864,0.035,1.0
2022-05-12,6034.5727,2023-05-12,6535.9439,7351.4373,0.08308313196723938,0.21822002409549235,0.035,1.0
2022-05-13,6071.6673,2023-05-13,6585.9102,7351.4373,0.08469550036116114,0.21077735929305597,0.035,1.0
2022-05-16,6082.8819,2023-05-16,6516.2886,7351.4373,0.07125022433856554,0.20854513055727741,0.035,1.0
2022-05-17,6118.4572,2023-05-17,6554.9802,7351.4373,0.07134527311885086,0.20151813761155335,0.035,1.0
2022-05-18,6127.8036,2023-05-18,6583.7382,7351.4373,0.07440424494022624,0.19968552843305876,0.035,1.0
2022-05-19,6180.1862,2023-05-19,6602.3174,7351.4373,0.06830396145669515,0.18951712166859958,0.035,1.0
2022-05-20,6263.4432,2023-05-20,6595.9844,7351.4373,0.053092394930635,0.17370543090420298,0.035,1.0
2022-05-23,6343.4672,2023-05-23,6528.4533,7351.4373,0.029161670450506882,0.1588989220280037,0.035,1.0
2022-05-24,6081.6423,2023-05-24,6513.1817,7351.4373,0.07095770824929959,0.20879146410830485,0.035,1.0
2022-05-25,6188.2694,2023-05-25,6501.0001,7351.4373,0.05053605132316963,0.18796335854415114,0.035,1.0
2022-05-26,6227.0994,2023-05-26,6546.4083,7351.4373,0.051277308982734304,0.18055563718799794,0.035,1.0
2022-05-27,6210.0937,2023-05-27,6534.1166,7351.4373,0.052176813370786945,0.18378846683102368,0.035,1.0
2022-05-30,6282.3554,2023-05-30,6564.4686,7351.4373,0.04490564160060084,0.17017214594386032,0.035,1.0
2022-05-31,6353.3468,2023-05-31,6561.6487,7351.4373,0.03278616870088058,0.15709680762271616,0.035,1.0
2022-06-01,6373.3182,2023-06-01,6574.7576,7351.4373,0.03160667546773355,0.1534709344968841,0.035,1.0
2022-06-02,6442.9338,2023-06-02,6626.2794,7351.4373,0.028456849890340363,0.14100773470619865,0.035,1.0
2022-06-06,6604.9759,2023-06-06,6489.8113,7351.4373,-0.017436036367672436,0.11301500736739989,0.035,1.0
2022-06-07,6597.8349,2023-06-07,6488.5574,7351.4373,-0.016562630265270828,0.11421965105553022,0.035,1.0
2022-06-08,6608.8922,2023-06-08,6442.4819,7351.4373,-0.025179757055199148,0.11235545648633805,0.035,1.0
2022-06-09,6490.3753,2023-06-09,6495.5639,7351.4373,0.0007994298881299766,0.13266752078265798,0.035,1.0
2022-06-10,6627.7477,2023-06-10,6530.1606,7351.4373,-0.01472402155561836,0.1091908794295231,0.035,1.0
2022-06-13,6674.8036,2023-06-13,6554.9567,7351.4373,-0.017955120057764784,0.10137132724025011,0.035,1.0
2022-06-14,6665.253,2023-06-14,6578.1228,7351.4373,-0.013072301981635115,0.10294947543626631,0.035,1.0
2022-06-15,6653.7617,2023-06-15,6613.9549,7351.4373,-0.005982600789565473,0.10485431120865063,0.035,1.0
2022-06-16,6696.7629,2023-06-16,6669.0051,7351.4373,-0.004144957857175946,0.09775982960364327,0.005,0.0
2022-06-17,6774.7375,2023-06-17,6693.299,7351.4373,-0.012020908559187693,0.08512503990006981,0.005,0.0
2022-06-20,6848.7548,2023-06-20,6693.9147,7351.4373,-0.022608503957536885,0.07339764886895939,0.005,0.0
2022-06-21,6779.1447,2023-06-21,6548.4066,7351.4373,-0.03403646185631637,0.08441958762142954,0.005,0.0
2022-06-22,6691.8118,2023-06-22,6420.9726,7351.4373,-0.040473224306756594,0.09857203395947245,0.005,0.0
2022-06-23,6845.4548,2023-06-23,6420.9726,7351.4373,-0.06200934961983828,0.07391510349319663,0.005,0.0
2022-06-24,6931.6542,2023-06-24,6420.9726,7351.4373,-0.07367384252953646,0.06056030608105045,0.005,0.0
2022-06-27,7002.934,2023-06-27,6507.2728,7351.4373,-0.07077907631287117,0.04976532693296831,0.005,0.0
2022-06-28,7079.7247,2023-06-28,6475.505,7351.4373,-0.08534508411040331,0.03837897821083347,0.005,0.0
2022-06-29,6900.9926,2023-06-29,6520.0393,7351.4373,-0.055202682002586045,0.0652724508065694,0.005,0.0
2022-06-30,6995.5297,2023-06-30,6602.0372,7351.4373,-0.05624913578738722,0.050876433274237964,0.005,0.0
2022-07-01,6994.5009,2023-07-01,6612.8844,7351.4373,-0.05455950402408272,0.05103100351305967,0.005,0.0
2022-07-04,7076.3219,2023-07-04,6638.4471,7351.4373,-0.06187886958618993,0.03887830484365051,0.005,0.0
2022-07-05,7036.002,2023-07-05,6584.4232,7351.4373,-0.06418116424640019,0.044831610337802585,0.005,0.0
2022-07-06,6953.9802,2023-07-06,6567.0789,7351.4373,-0.055637388786352826,0.05715533961399544,0.005,0.0
2022-07-07,7041.8666,2023-07-07,6521.4265,7351.4373,-0.07390655483306097,0.043961454765416796,0.005,0.0
2022-07-08,7000.785,2023-07-08,6526.8519,7351.4373,-0.06769713682108514,0.05008756875121856,0.005,0.0
2022-07-11,6893.6346,2023-07-11,6579.3695,7351.4373,-0.04558772233155506,0.06640948158174775,0.005,0.0
2022-07-12,6779.5552,2023-07-12,6482.9867,7351.4373,-0.043744536514725874,0.08435392634608241,0.005,0.0
2022-07-13,6834.9024,2023-07-13,6548.3129,7351.4373,-0.04193029881450827,0.07557312010775741,0.005,0.0
2022-07-14,6920.8735,2023-07-14,6544.4593,7351.4373,-0.05438825026927585,0.06221234935156672,0.005,0.0
