    ,初始日期   ,初始指数  ,到期日期   ,到期指数  ,敲入日期 ,敲入点位 ,敲出日期   ,敲出点位  ,敲入敲出状态   ,敲出所需时间（月） ,绝对收益率            ,年化收益率             ,完成周期
143 ,2018-08-03 ,2413.5032 ,2020-08-03 ,3281.1012 ,         ,         ,2018-11-05 ,2511.5897 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
144 ,2018-08-06 ,2406.5365 ,2020-08-06 ,3292.2003 ,         ,         ,2018-11-06 ,2499.6793 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
145 ,2018-08-07 ,2479.7796 ,2020-08-07 ,3263.7455 ,         ,         ,2019-03-07 ,2789.7001 ,未敲入，敲出   ,                 7 ,0.046027397260273974  ,0.12                   ,True
146 ,2018-08-08 ,2446.9978 ,2020-08-10 ,3285.7602 ,         ,         ,2019-02-11 ,2527.4736 ,未敲入，敲出   ,                 6 ,0.03978082191780822   ,0.12                   ,True
147 ,2018-08-09 ,2504.6172 ,2020-08-10 ,3285.7602 ,         ,         ,2019-03-11 ,2708.5982 ,未敲入，敲出   ,                 7 ,0.046027397260273974  ,0.12                   ,True
148 ,2018-08-10 ,2503.2058 ,2020-08-10 ,3285.7602 ,         ,         ,2019-03-11 ,2708.5982 ,未敲入，敲出   ,                 7 ,0.0456986301369863    ,0.12                   ,True
149 ,2018-08-13 ,2478.5086 ,2020-08-13 ,3241.8446 ,         ,         ,2019-02-13 ,2580.6116 ,未敲入，敲出   ,                 6 ,0.03945205479452055   ,0.12                   ,True
150 ,2018-08-14 ,2469.2002 ,2020-08-14 ,3288.5141 ,         ,         ,2019-02-14 ,2576.3062 ,未敲入，敲出   ,                 6 ,0.03945205479452055   ,0.12                   ,True
151 ,2018-08-15 ,2408.7219 ,2020-08-17 ,3368.8488 ,         ,         ,2018-11-15 ,2459.1411 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
152 ,2018-08-16 ,2405.1638 ,2020-08-17 ,3368.8488 ,         ,         ,2018-11-16 ,2461.4445 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
153 ,2018-08-17 ,2374.1729 ,2020-08-17 ,3368.8488 ,         ,         ,2018-11-19 ,2492.0842 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
154 ,2018-08-20 ,2409.1289 ,2020-08-20 ,3264.5329 ,         ,         ,2019-02-20 ,2588.166  ,未敲入，敲出   ,                 6 ,0.03945205479452055   ,0.12                   ,True
155 ,2018-08-21 ,2452.3833 ,2020-08-21 ,3284.7267 ,         ,         ,2019-02-21 ,2577.2255 ,未敲入，敲出   ,                 6 ,0.03945205479452055   ,0.12                   ,True
156 ,2018-08-22 ,2450.1537 ,2020-08-24 ,3298.7205 ,         ,         ,2019-02-22 ,2623.0736 ,未敲入，敲出   ,                 6 ,0.03945205479452055   ,0.12                   ,True
157 ,2018-08-23 ,2461.0673 ,2020-08-24 ,3298.7205 ,         ,         ,2019-02-25 ,2787.6987 ,未敲入，敲出   ,                 6 ,0.03945205479452055   ,0.12                   ,True
158 ,2018-08-24 ,2471.9989 ,2020-08-24 ,3298.7205 ,         ,         ,2019-02-25 ,2787.6987 ,未敲入，敲出   ,                 6 ,0.039123287671232874  ,0.12                   ,True
159 ,2018-08-27 ,2522.3395 ,2020-08-27 ,3290.7855 ,         ,         ,2019-02-27 ,2750.3391 ,未敲入，敲出   ,                 6 ,0.03945205479452055   ,0.12                   ,True
160 ,2018-08-28 ,2511.1452 ,2020-08-28 ,3368.4384 ,         ,         ,2019-02-28 ,2743.9716 ,未敲入，敲出   ,                 6 ,0.03945205479452055   ,0.12                   ,True
161 ,2018-08-29 ,2503.4801 ,2020-08-31 ,3343.8881 ,         ,         ,2019-02-28 ,2743.9716 ,未敲入，敲出   ,                 6 ,0.039123287671232874  ,0.12                   ,True
162 ,2018-08-30 ,2479.2095 ,2020-08-31 ,3343.8881 ,         ,         ,2019-02-28 ,2743.9716 ,未敲入，敲出   ,                 6 ,0.03879452054794521   ,0.12                   ,True
163 ,2018-08-31 ,2474.4765 ,2020-08-31 ,3343.8881 ,         ,         ,2019-02-28 ,2743.9716 ,未敲入，敲出   ,                 6 ,0.03846575342465753   ,0.12                   ,True
164 ,2018-09-03 ,2465.8797 ,2020-09-03 ,3334.4119 ,         ,         ,2019-02-11 ,2527.4736 ,未敲入，敲出   ,                 5 ,0.03386301369863014   ,0.12                   ,True
165 ,2018-09-04 ,2500.4376 ,2020-09-04 ,3309.2096 ,         ,         ,2019-03-04 ,2832.5878 ,未敲入，敲出   ,                 6 ,0.03846575342465753   ,0.12                   ,True
166 ,2018-09-05 ,2441.2299 ,2020-09-07 ,3253.4259 ,         ,         ,2019-02-11 ,2527.4736 ,未敲入，敲出   ,                 5 ,0.03320547945205479   ,0.12                   ,True
167 ,2018-09-06 ,2416.0328 ,2020-09-07 ,3253.4259 ,         ,         ,2019-02-11 ,2527.4736 ,未敲入，敲出   ,                 5 ,0.03287671232876712   ,0.12                   ,True
168 ,2018-09-07 ,2437.677  ,2020-09-07 ,3253.4259 ,         ,         ,2019-02-11 ,2527.4736 ,未敲入，敲出   ,                 5 ,0.03254794520547945   ,0.12                   ,True
169 ,2018-09-10 ,2413.4258 ,2020-09-10 ,3245.5017 ,         ,         ,2019-02-11 ,2527.4736 ,未敲入，敲出   ,                 5 ,0.03221917808219178   ,0.12                   ,True
170 ,2018-09-11 ,2398.7678 ,2020-09-11 ,3265.4966 ,         ,         ,2019-02-11 ,2527.4736 ,未敲入，敲出   ,                 5 ,0.0318904109589041    ,0.12                   ,True
171 ,2018-09-12 ,2381.3883 ,2020-09-14 ,3294.1507 ,         ,         ,2019-02-12 ,2533.1817 ,未敲入，敲出   ,                 5 ,0.0318904109589041    ,0.12                   ,True
172 ,2018-09-13 ,2415.3115 ,2020-09-14 ,3294.1507 ,         ,         ,2019-02-13 ,2580.6116 ,未敲入，敲出   ,                 5 ,0.0318904109589041    ,0.12                   ,True
173 ,2018-09-14 ,2425.4208 ,2020-09-14 ,3294.1507 ,         ,         ,2019-02-14 ,2576.3062 ,未敲入，敲出   ,                 5 ,0.0318904109589041    ,0.12                   ,True
174 ,2018-09-17 ,2399.8807 ,2020-09-17 ,3264.6864 ,         ,         ,2019-02-18 ,2582.8512 ,未敲入，敲出   ,                 5 ,0.03221917808219178   ,0.12                   ,True
175 ,2018-09-18 ,2458.7677 ,2020-09-18 ,3347.7784 ,         ,         ,2019-02-18 ,2582.8512 ,未敲入，敲出   ,                 5 ,0.0318904109589041    ,0.12                   ,True
176 ,2018-09-19 ,2487.0771 ,2020-09-21 ,3311.5936 ,         ,         ,2019-02-19 ,2579.0463 ,未敲入，敲出   ,                 5 ,0.0318904109589041    ,0.12                   ,True
177 ,2018-09-20 ,2487.4223 ,2020-09-21 ,3311.5936 ,         ,         ,2019-02-20 ,2588.166  ,未敲入，敲出   ,                 5 ,0.0318904109589041    ,0.12                   ,True
178 ,2018-09-21 ,2573.6031 ,2020-09-21 ,3311.5936 ,         ,         ,2019-03-21 ,2802.9647 ,未敲入，敲出   ,                 6 ,0.03846575342465753   ,0.12                   ,True
179 ,2018-09-25 ,2547.7911 ,2020-09-25 ,3229.7769 ,         ,         ,2019-02-25 ,2787.6987 ,未敲入，敲出   ,                 5 ,0.03221917808219178   ,0.12                   ,True
180 ,2018-09-26 ,2582.7666 ,2020-09-28 ,3250.5018 ,         ,         ,2019-02-26 ,2733.9005 ,未敲入，敲出   ,                 5 ,0.03221917808219178   ,0.12                   ,True
181 ,2018-09-27 ,2575.4485 ,2020-09-28 ,3250.5018 ,         ,         ,2019-02-27 ,2750.3391 ,未敲入，敲出   ,                 5 ,0.03221917808219178   ,0.12                   ,True
182 ,2018-09-28 ,2606.6676 ,2020-09-28 ,3250.5018 ,         ,         ,2019-02-28 ,2743.9716 ,未敲入，敲出   ,                 5 ,0.03221917808219178   ,0.12                   ,True
183 ,2018-10-08 ,2486.8222 ,2020-10-09 ,3286.8572 ,         ,         ,2019-03-08 ,2685.592  ,未敲入，敲出   ,                 5 ,0.03386301369863014   ,0.12                   ,True
184 ,2018-10-09 ,2491.6628 ,2020-10-09 ,3286.8572 ,         ,         ,2019-03-11 ,2708.5982 ,未敲入，敲出   ,                 5 ,0.03386301369863014   ,0.12                   ,True
185 ,2018-10-10 ,2494.0558 ,2020-10-12 ,3387.8848 ,         ,         ,2019-03-11 ,2708.5982 ,未敲入，敲出   ,                 5 ,0.033534246575342465  ,0.12                   ,True
186 ,2018-10-11 ,2390.5025 ,2020-10-12 ,3387.8848 ,         ,         ,2019-02-11 ,2527.4736 ,未敲入，敲出   ,                 4 ,0.026630136986301366  ,0.12                   ,True
187 ,2018-10-12 ,2444.1305 ,2020-10-12 ,3387.8848 ,         ,         ,2019-02-12 ,2533.1817 ,未敲入，敲出   ,                 4 ,0.026630136986301366  ,0.12                   ,True
188 ,2018-10-15 ,2412.4791 ,2020-10-15 ,3371.4014 ,         ,         ,2019-02-15 ,2517.4622 ,未敲入，敲出   ,                 4 ,0.02728767123287671   ,0.12                   ,True
189 ,2018-10-16 ,2415.492  ,2020-10-16 ,3380.1689 ,         ,         ,2019-02-18 ,2582.8512 ,未敲入，敲出   ,                 4 ,0.02728767123287671   ,0.12                   ,True
190 ,2018-10-17 ,2429.2145 ,2020-10-19 ,3354.3075 ,         ,         ,2019-02-18 ,2582.8512 ,未敲入，敲出   ,                 4 ,0.02695890410958904   ,0.12                   ,True
191 ,2018-10-18 ,2369.0679 ,2020-10-19 ,3354.3075 ,         ,         ,2019-01-18 ,2417.363  ,未敲入，敲出   ,                 3 ,0.02136986301369863   ,0.12                   ,True
192 ,2018-10-19 ,2446.3196 ,2020-10-19 ,3354.3075 ,         ,         ,2019-02-19 ,2579.0463 ,未敲入，敲出   ,                 4 ,0.026630136986301366  ,0.12                   ,True
193 ,2018-10-22 ,2540.1521 ,2020-10-22 ,3369.53   ,         ,         ,2019-02-22 ,2623.0736 ,未敲入，敲出   ,                 4 ,0.02728767123287671   ,0.12                   ,True
194 ,2018-10-23 ,2464.8117 ,2020-10-23 ,3346.608  ,         ,         ,2019-02-25 ,2787.6987 ,未敲入，敲出   ,                 4 ,0.02728767123287671   ,0.12                   ,True
195 ,2018-10-24 ,2477.4883 ,2020-10-26 ,3304.7036 ,         ,         ,2019-02-25 ,2787.6987 ,未敲入，敲出   ,                 4 ,0.02695890410958904   ,0.12                   ,True
196 ,2018-10-25 ,2485.0987 ,2020-10-26 ,3304.7036 ,         ,         ,2019-02-25 ,2787.6987 ,未敲入，敲出   ,                 4 ,0.026630136986301366  ,0.12                   ,True
197 ,2018-10-26 ,2468.9096 ,2020-10-26 ,3304.7036 ,         ,         ,2019-02-26 ,2733.9005 ,未敲入，敲出   ,                 4 ,0.026630136986301366  ,0.12                   ,True
198 ,2018-10-29 ,2389.5766 ,2020-10-29 ,3324.4397 ,         ,         ,2019-01-29 ,2455.8968 ,未敲入，敲出   ,                 3 ,0.02136986301369863   ,0.12                   ,True
199 ,2018-10-30 ,2415.6485 ,2020-10-30 ,3280.3835 ,         ,         ,2019-02-28 ,2743.9716 ,未敲入，敲出   ,                 4 ,0.026630136986301366  ,0.12                   ,True
200 ,2018-10-31 ,2451.1207 ,2020-11-02 ,3265.8963 ,         ,         ,2019-02-28 ,2743.9716 ,未敲入，敲出   ,                 4 ,0.026301369863013697  ,0.12                   ,True
201 ,2018-11-01 ,2460.1619 ,2020-11-02 ,3265.8963 ,         ,         ,2019-03-01 ,2819.4681 ,未敲入，敲出   ,                 4 ,0.026301369863013697  ,0.12                   ,True
202 ,2018-11-02 ,2542.768  ,2020-11-02 ,3265.8963 ,         ,         ,2019-03-04 ,2832.5878 ,未敲入，敲出   ,                 4 ,0.026301369863013697  ,0.12                   ,True
203 ,2018-11-05 ,2511.5897 ,2020-11-05 ,3369.5029 ,         ,         ,2019-03-05 ,2828.8685 ,未敲入，敲出   ,                 4 ,0.026301369863013697  ,0.12                   ,True
204 ,2018-11-06 ,2499.6793 ,2020-11-06 ,3359.1193 ,         ,         ,2019-03-06 ,2840.2717 ,未敲入，敲出   ,                 4 ,0.026301369863013697  ,0.12                   ,True
205 ,2018-11-07 ,2482.3343 ,2020-11-09 ,3418.2753 ,         ,         ,2019-03-07 ,2789.7001 ,未敲入，敲出   ,                 4 ,0.026301369863013697  ,0.12                   ,True
206 ,2018-11-08 ,2485.9978 ,2020-11-09 ,3418.2753 ,         ,         ,2019-03-08 ,2685.592  ,未敲入，敲出   ,                 4 ,0.026301369863013697  ,0.12                   ,True
207 ,2018-11-09 ,2434.212  ,2020-11-09 ,3418.2753 ,         ,         ,2019-02-11 ,2527.4736 ,未敲入，敲出   ,                 3 ,0.019726027397260273  ,0.12                   ,True
208 ,2018-11-12 ,2444.9673 ,2020-11-12 ,3397.3544 ,         ,         ,2019-02-12 ,2533.1817 ,未敲入，敲出   ,                 3 ,0.019726027397260273  ,0.12                   ,True
209 ,2018-11-13 ,2462.9726 ,2020-11-13 ,3338.3101 ,         ,         ,2019-02-13 ,2580.6116 ,未敲入，敲出   ,                 3 ,0.019726027397260273  ,0.12                   ,True
210 ,2018-11-14 ,2429.9857 ,2020-11-16 ,3377.11   ,         ,         ,2019-02-14 ,2576.3062 ,未敲入，敲出   ,                 3 ,0.019726027397260273  ,0.12                   ,True
211 ,2018-11-15 ,2459.1411 ,2020-11-16 ,3377.11   ,         ,         ,2019-02-15 ,2517.4622 ,未敲入，敲出   ,                 3 ,0.019726027397260273  ,0.12                   ,True
212 ,2018-11-16 ,2461.4445 ,2020-11-16 ,3377.11   ,         ,         ,2019-02-18 ,2582.8512 ,未敲入，敲出   ,                 3 ,0.019726027397260273  ,0.12                   ,True
213 ,2018-11-19 ,2492.0842 ,2020-11-19 ,3410.0937 ,         ,         ,2019-02-19 ,2579.0463 ,未敲入，敲出   ,                 3 ,0.019726027397260273  ,0.12                   ,True
214 ,2018-11-20 ,2446.7911 ,2020-11-20 ,3411.9323 ,         ,         ,2019-02-20 ,2588.166  ,未敲入，敲出   ,                 3 ,0.019726027397260273  ,0.12                   ,True
215 ,2018-11-21 ,2451.2723 ,2020-11-23 ,3469.8046 ,         ,         ,2019-02-21 ,2577.2255 ,未敲入，敲出   ,                 3 ,0.019726027397260273  ,0.12                   ,True
216 ,2018-11-22 ,2437.6387 ,2020-11-23 ,3469.8046 ,         ,         ,2019-02-22 ,2623.0736 ,未敲入，敲出   ,                 3 ,0.019726027397260273  ,0.12                   ,True
217 ,2018-11-23 ,2399.2026 ,2020-11-23 ,3469.8046 ,         ,         ,2019-02-25 ,2787.6987 ,未敲入，敲出   ,                 3 ,0.019726027397260273  ,0.12                   ,True
218 ,2018-11-26 ,2401.8978 ,2020-11-26 ,3445.7388 ,         ,         ,2019-02-26 ,2733.9005 ,未敲入，敲出   ,                 3 ,0.019726027397260273  ,0.12                   ,True
219 ,2018-11-27 ,2394.2943 ,2020-11-27 ,3498.6589 ,         ,         ,2019-02-27 ,2750.3391 ,未敲入，敲出   ,                 3 ,0.019726027397260273  ,0.12                   ,True
220 ,2018-11-28 ,2421.1336 ,2020-11-30 ,3469.4178 ,         ,         ,2019-02-28 ,2743.9716 ,未敲入，敲出   ,                 3 ,0.019726027397260273  ,0.12                   ,True
221 ,2018-11-29 ,2401.8524 ,2020-11-30 ,3469.4178 ,         ,         ,2019-02-28 ,2743.9716 ,未敲入，敲出   ,                 3 ,0.019397260273972605  ,0.12                   ,True
222 ,2018-11-30 ,2428.0445 ,2020-11-30 ,3469.4178 ,         ,         ,2019-02-28 ,2743.9716 ,未敲入，敲出   ,                 3 ,0.019068493150684932  ,0.12                   ,True
223 ,2018-12-03 ,2488.0567 ,2020-12-03 ,3536.8144 ,         ,         ,2019-03-04 ,2832.5878 ,未敲入，敲出   ,                 3 ,0.019397260273972605  ,0.12                   ,True
224 ,2018-12-04 ,2496.1425 ,2020-12-04 ,3541.5209 ,         ,         ,2019-03-04 ,2832.5878 ,未敲入，敲出   ,                 3 ,0.019068493150684932  ,0.12                   ,True
225 ,2018-12-05 ,2481.7917 ,2020-12-07 ,3509.9419 ,         ,         ,2019-03-05 ,2828.8685 ,未敲入，敲出   ,                 3 ,0.019068493150684932  ,0.12                   ,True
226 ,2018-12-06 ,2434.4908 ,2020-12-07 ,3509.9419 ,         ,         ,2019-03-06 ,2840.2717 ,未敲入，敲出   ,                 3 ,0.019068493150684932  ,0.12                   ,True
227 ,2018-12-07 ,2430.7223 ,2020-12-07 ,3509.9419 ,         ,         ,2019-03-07 ,2789.7001 ,未敲入，敲出   ,                 3 ,0.019068493150684932  ,0.12                   ,True
228 ,2018-12-10 ,2408.6063 ,2020-12-10 ,3459.0346 ,         ,         ,2019-03-11 ,2708.5982 ,未敲入，敲出   ,                 3 ,0.019397260273972605  ,0.12                   ,True
229 ,2018-12-11 ,2415.5777 ,2020-12-11 ,3427.8565 ,         ,         ,2019-03-11 ,2708.5982 ,未敲入，敲出   ,                 3 ,0.019068493150684932  ,0.12                   ,True
230 ,2018-12-12 ,2423.3178 ,2020-12-14 ,3467.7669 ,         ,         ,2019-03-12 ,2719.7727 ,未敲入，敲出   ,                 3 ,0.019068493150684932  ,0.12                   ,True
231 ,2018-12-13 ,2457.9046 ,2020-12-14 ,3467.7669 ,         ,         ,2019-03-13 ,2723.9618 ,未敲入，敲出   ,                 3 ,0.019068493150684932  ,0.12                   ,True
232 ,2018-12-14 ,2423.3814 ,2020-12-14 ,3467.7669 ,         ,         ,2019-03-14 ,2729.1324 ,未敲入，敲出   ,                 3 ,0.019068493150684932  ,0.12                   ,True
233 ,2018-12-17 ,2425.9446 ,2020-12-17 ,3539.5401 ,         ,         ,2019-03-18 ,2825.1837 ,未敲入，敲出   ,                 3 ,0.019397260273972605  ,0.12                   ,True
234 ,2018-12-18 ,2397.8676 ,2020-12-18 ,3507.9743 ,         ,         ,2019-03-18 ,2825.1837 ,未敲入，敲出   ,                 3 ,0.019068493150684932  ,0.12                   ,True
235 ,2018-12-19 ,2369.5483 ,2020-12-21 ,3522.262  ,         ,         ,2019-03-19 ,2806.8964 ,未敲入，敲出   ,                 3 ,0.019068493150684932  ,0.12                   ,True
236 ,2018-12-20 ,2334.9217 ,2020-12-21 ,3522.262  ,         ,         ,2019-03-20 ,2812.9179 ,未敲入，敲出   ,                 3 ,0.019068493150684932  ,0.12                   ,True
237 ,2018-12-21 ,2306.1451 ,2020-12-21 ,3522.262  ,         ,         ,2019-03-21 ,2802.9647 ,未敲入，敲出   ,                 3 ,0.019068493150684932  ,0.12                   ,True
238 ,2018-12-24 ,2309.2327 ,2020-12-24 ,3489.2742 ,         ,         ,2019-03-25 ,2718.1807 ,未敲入，敲出   ,                 3 ,0.019397260273972605  ,0.12                   ,True
239 ,2018-12-25 ,2297.3326 ,2020-12-25 ,3512.4862 ,         ,         ,2019-03-25 ,2718.1807 ,未敲入，敲出   ,                 3 ,0.019068493150684932  ,0.12                   ,True
240 ,2018-12-26 ,2281.5579 ,2020-12-28 ,3523.8369 ,         ,         ,2019-03-26 ,2706.1537 ,未敲入，敲出   ,                 3 ,0.019068493150684932  ,0.12                   ,True
241 ,2018-12-27 ,2276.0571 ,2020-12-28 ,3523.8369 ,         ,         ,2019-03-27 ,2741.5907 ,未敲入，敲出   ,                 3 ,0.019068493150684932  ,0.12                   ,True
242 ,2018-12-28 ,2293.0985 ,2020-12-28 ,3523.8369 ,         ,         ,2019-03-28 ,2733.9743 ,未敲入，敲出   ,                 3 ,0.019068493150684932  ,0.12                   ,True
243 ,2019-01-02 ,2262.7908 ,2021-01-04 ,3643.3592 ,         ,         ,2019-04-02 ,2888.5304 ,未敲入，敲出   ,                 3 ,0.019726027397260273  ,0.12                   ,True
244 ,2019-01-03 ,2269.243  ,2021-01-04 ,3643.3592 ,         ,         ,2019-04-03 ,2920.0013 ,未敲入，敲出   ,                 3 ,0.019726027397260273  ,0.12                   ,True
245 ,2019-01-04 ,2314.6466 ,2021-01-04 ,3643.3592 ,         ,         ,2019-04-04 ,2951.9848 ,未敲入，敲出   ,                 3 ,0.019726027397260273  ,0.12                   ,True
246 ,2019-01-07 ,2314.3193 ,2021-01-07 ,3808.0695 ,         ,         ,2019-04-08 ,2962.2749 ,未敲入，敲出   ,                 3 ,0.019726027397260273  ,0.12                   ,True
247 ,2019-01-08 ,2305.1708 ,2021-01-08 ,3788.3191 ,         ,         ,2019-04-08 ,2962.2749 ,未敲入，敲出   ,                 3 ,0.019397260273972605  ,0.12                   ,True
248 ,2019-01-09 ,2332.7192 ,2021-01-11 ,3776.5293 ,         ,         ,2019-04-09 ,2967.5136 ,未敲入，敲出   ,                 3 ,0.019397260273972605  ,0.12                   ,True
249 ,2019-01-10 ,2331.8507 ,2021-01-11 ,3776.5293 ,         ,         ,2019-04-10 ,2979.0985 ,未敲入，敲出   ,                 3 ,0.019397260273972605  ,0.12                   ,True
250 ,2019-01-11 ,2354.4987 ,2021-01-11 ,3776.5293 ,         ,         ,2019-04-11 ,2928.4268 ,未敲入，敲出   ,                 3 ,0.019397260273972605  ,0.12                   ,True
251 ,2019-01-14 ,2331.1358 ,2021-01-14 ,3811.2242 ,         ,         ,2019-04-15 ,2924.9257 ,未敲入，敲出   ,                 3 ,0.019726027397260273  ,0.12                   ,True
252 ,2019-01-15 ,2378.3696 ,2021-01-15 ,3817.9345 ,         ,         ,2019-04-15 ,2924.9257 ,未敲入，敲出   ,                 3 ,0.019397260273972605  ,0.12                   ,True
253 ,2019-01-16 ,2381.2178 ,2021-01-18 ,3849.3982 ,         ,         ,2019-04-16 ,3023.0253 ,未敲入，敲出   ,                 3 ,0.019397260273972605  ,0.12                   ,True
254 ,2019-01-17 ,2371.3481 ,2021-01-18 ,3849.3982 ,         ,         ,2019-04-17 ,3017.4162 ,未敲入，敲出   ,                 3 ,0.019397260273972605  ,0.12                   ,True
255 ,2019-01-18 ,2417.363  ,2021-01-18 ,3849.3982 ,         ,         ,2019-04-18 ,3004.9245 ,未敲入，敲出   ,                 3 ,0.019397260273972605  ,0.12                   ,True
256 ,2019-01-21 ,2432.487  ,2021-01-21 ,3850.0559 ,         ,         ,2019-04-22 ,2970.488  ,未敲入，敲出   ,                 3 ,0.019726027397260273  ,0.12                   ,True
257 ,2019-01-22 ,2401.233  ,2021-01-22 ,3846.3945 ,         ,         ,2019-04-22 ,2970.488  ,未敲入，敲出   ,                 3 ,0.019397260273972605  ,0.12                   ,True
258 ,2019-01-23 ,2397.0493 ,2021-01-25 ,3898.1473 ,         ,         ,2019-04-23 ,2978.8451 ,未敲入，敲出   ,                 3 ,0.019397260273972605  ,0.12                   ,True
259 ,2019-01-24 ,2411.5621 ,2021-01-25 ,3898.1473 ,         ,         ,2019-04-24 ,2974.8473 ,未敲入，敲出   ,                 3 ,0.019397260273972605  ,0.12                   ,True
260 ,2019-01-25 ,2441.64   ,2021-01-25 ,3898.1473 ,         ,         ,2019-04-25 ,2927.995  ,未敲入，敲出   ,                 3 ,0.019397260273972605  ,0.12                   ,True
261 ,2019-01-28 ,2437.0261 ,2021-01-28 ,3735.0337 ,         ,         ,2019-04-29 ,2939.405  ,未敲入，敲出   ,                 3 ,0.019726027397260273  ,0.12                   ,True
262 ,2019-01-29 ,2455.8968 ,2021-01-29 ,3713.2471 ,         ,         ,2019-04-29 ,2939.405  ,未敲入，敲出   ,                 3 ,0.019397260273972605  ,0.12                   ,True
263 ,2019-01-30 ,2440.0146 ,2021-02-01 ,3746.3717 ,         ,         ,2019-04-30 ,2945.2438 ,未敲入，敲出   ,                 3 ,0.019397260273972605  ,0.12                   ,True
264 ,2019-01-31 ,2483.4709 ,2021-02-01 ,3746.3717 ,         ,         ,2019-04-30 ,2945.2438 ,未敲入，敲出   ,                 3 ,0.019068493150684932  ,0.12                   ,True
265 ,2019-02-01 ,2499.6442 ,2021-02-01 ,3746.3717 ,         ,         ,2019-05-06 ,2805.0354 ,未敲入，敲出   ,                 3 ,0.019068493150684932  ,0.12                   ,True
266 ,2019-02-11 ,2527.4736 ,2021-02-18 ,4014.3241 ,         ,         ,2019-05-13 ,2741.1118 ,未敲入，敲出   ,                 3 ,0.020383561643835615  ,0.12                   ,True
267 ,2019-02-12 ,2533.1817 ,2021-02-18 ,4014.3241 ,         ,         ,2019-05-13 ,2741.1118 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
268 ,2019-02-13 ,2580.6116 ,2021-02-18 ,4014.3241 ,         ,         ,2019-05-13 ,2741.1118 ,未敲入，敲出   ,                 3 ,0.019726027397260273  ,0.12                   ,True
269 ,2019-02-14 ,2576.3062 ,2021-02-18 ,4014.3241 ,         ,         ,2019-05-14 ,2724.7337 ,未敲入，敲出   ,                 3 ,0.019726027397260273  ,0.12                   ,True
270 ,2019-02-15 ,2517.4622 ,2021-02-18 ,4014.3241 ,         ,         ,2019-05-15 ,2783.5439 ,未敲入，敲出   ,                 3 ,0.019726027397260273  ,0.12                   ,True
271 ,2019-02-18 ,2582.8512 ,2021-02-18 ,4014.3241 ,         ,         ,2019-05-20 ,2715.4315 ,未敲入，敲出   ,                 3 ,0.020383561643835615  ,0.12                   ,True
272 ,2019-02-19 ,2579.0463 ,2021-02-19 ,4014.4564 ,         ,         ,2019-05-20 ,2715.4315 ,未敲入，敲出   ,                 3 ,0.020054794520547942  ,0.12                   ,True
273 ,2019-02-20 ,2588.166  ,2021-02-22 ,3881.8681 ,         ,         ,2019-05-20 ,2715.4315 ,未敲入，敲出   ,                 3 ,0.019726027397260273  ,0.12                   ,True
274 ,2019-02-21 ,2577.2255 ,2021-02-22 ,3881.8681 ,         ,         ,2019-05-21 ,2739.7852 ,未敲入，敲出   ,                 3 ,0.019726027397260273  ,0.12                   ,True
275 ,2019-02-22 ,2623.0736 ,2021-02-22 ,3881.8681 ,         ,         ,2019-05-22 ,2725.7343 ,未敲入，敲出   ,                 3 ,0.019726027397260273  ,0.12                   ,True
276 ,2019-02-25 ,2787.6987 ,2021-02-25 ,3851.029  ,         ,         ,2019-06-25 ,2910.1212 ,未敲入，敲出   ,                 4 ,0.02695890410958904   ,0.12                   ,True
277 ,2019-02-26 ,2733.9005 ,2021-02-26 ,3756.8597 ,         ,         ,2019-06-26 ,2903.4868 ,未敲入，敲出   ,                 4 ,0.02695890410958904   ,0.12                   ,True
278 ,2019-02-27 ,2750.3391 ,2021-03-01 ,3787.8695 ,         ,         ,2019-06-27 ,2937.1283 ,未敲入，敲出   ,                 4 ,0.02695890410958904   ,0.12                   ,True
279 ,2019-02-28 ,2743.9716 ,2021-03-01 ,3787.8695 ,         ,         ,2019-06-28 ,2930.5982 ,未敲入，敲出   ,                 4 ,0.02695890410958904   ,0.12                   ,True
280 ,2019-03-01 ,2819.4681 ,2021-03-01 ,3787.8695 ,         ,         ,2019-07-01 ,3002.9395 ,未敲入，敲出   ,                 4 ,0.02695890410958904   ,0.12                   ,True
281 ,2019-03-04 ,2832.5878 ,2021-03-04 ,3708.6606 ,         ,         ,2019-07-04 ,2953.2719 ,未敲入，敲出   ,                 4 ,0.027616438356164383  ,0.12                   ,True
282 ,2019-03-05 ,2828.8685 ,2021-03-05 ,3688.6818 ,         ,         ,2019-07-05 ,2961.9222 ,未敲入，敲出   ,                 4 ,0.027616438356164383  ,0.12                   ,True
283 ,2019-03-06 ,2840.2717 ,2021-03-08 ,3573.431  ,         ,         ,2019-07-08 ,2897.5121 ,未敲入，敲出   ,                 4 ,0.027616438356164383  ,0.12                   ,True
284 ,2019-03-07 ,2789.7001 ,2021-03-08 ,3573.431  ,         ,         ,2019-07-08 ,2897.5121 ,未敲入，敲出   ,                 4 ,0.02728767123287671   ,0.12                   ,True
